Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-07-08,24.93,24.93,24.790001,24.790001,24.790001,300,0.0,0.0,0.0
2026-07-09,24.66,24.66,24.66,24.66,24.66,100,0.0,0.0,0.0
2026-07-10,24.82,24.82,24.82,24.82,24.82,100,0.0,0.0,0.0
2026-07-13,24.98,24.98,24.98,24.98,24.98,100,0.0,0.0,0.0
2026-07-14,24.98,24.98,24.98,24.98,24.98,100,0.0,0.0,0.0
2026-07-15,24.719999,24.719999,24.719999,24.719999,24.719999,100,0.0,0.0,0.0
2026-07-16,24.879999,24.879999,24.85,24.85,24.85,400,0.0,0.0,0.0
2026-07-17,25.18,25.18,24.690001,24.690001,24.690001,800,0.0,0.0,0.0
2026-07-20,24.52,24.559999,24.52,24.559999,24.559999,200,0.0,0.0,0.0
2026-07-21,24.540001,24.540001,24.540001,24.540001,24.540001,100,0.0,0.0,0.0
2026-07-22,25.049999,25.129999,25.049999,25.129999,25.129999,300,0.0,0.0,0.0
2026-07-23,25.26,25.26,25.26,25.26,25.26,100,0.0,0.0,0.0
2026-07-24,25.299999,25.299999,25.299999,25.299999,25.299999,100,0.0,0.0,0.0
2026-07-27,25.02,25.02,24.959999,24.959999,24.959999,100,0.0,0.0,0.0
2026-07-28,25.17,25.17,24.889999,24.889999,24.889999,100,0.0,0.0,0.0
2026-07-29,24.559999,24.559999,24.559999,24.559999,24.559999,100,0.0,0.0,0.0
2026-07-30,24.41,24.41,24.41,24.41,24.41,100,0.0,0.0,0.0
2026-07-31,24.2714,24.2714,24.2714,24.2714,24.2714,6,0.0,0.0,0.0
