Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-06-10,20.040001,20.040001,20.030001,20.030001,20.030001,100,0.0,0.0,0.0
2026-06-11,20.08,20.200001,20.08,20.200001,20.200001,3800,0.0,0.0,0.0
2026-06-12,20.15,20.18,20.15,20.18,20.18,3900,0.0,0.0,0.0
2026-06-15,20.24,20.309999,20.209999,20.209999,20.209999,19200,0.0,0.0,
2026-06-16,20.209999,20.309999,20.209999,20.24,20.24,23200,0.0,0.0,
2026-06-17,20.190001,20.23,20.139999,20.139999,20.139999,31500,0.0,0.0,
2026-06-18,20.200001,20.219999,20.190001,20.190001,20.190001,5300,0.0,0.0,
2026-06-22,20.129999,20.129999,20.110001,20.129999,20.008638,2500,0.0,0.0,
2026-06-23,20.17,20.190001,20.16,20.16,20.038458,12800,0.0,0.0,0.0
2026-06-24,20.25,20.27,20.25,20.26,20.137856,7900,0.0,0.0,0.0
2026-06-25,20.299999,20.299999,20.27,20.280001,20.157734,13200,0.0,0.0,0.0
2026-06-26,20.26,20.309999,20.26,20.290001,20.167675,4000,0.0,0.0,0.0
2026-06-29,20.32,20.33,20.309999,20.32,20.197493,17600,0.0,0.0,0.0
2026-06-30,20.290001,20.299999,20.24,20.24,20.117975,21600,0.0,0.0,0.0
2026-07-01,20.18,20.219999,20.17,20.18,20.058338,12900,0.0,0.0,0.0
2026-07-02,20.209999,20.24,20.18,20.24,20.117975,12100,0.0,0.0,0.0
2026-07-06,20.209999,20.25,20.190001,20.23,20.108036,7300,0.0,0.0,0.0
2026-07-07,20.16,20.17,20.08,20.08,19.958941,16400,0.0,0.0,0.0
2026-07-08,20.059999,20.059999,20.030001,20.049999,19.929119,2800,0.0,0.0,0.0
2026-07-09,20.07,20.09,20.07,20.07,19.948999,2700,0.0,0.0,0.0
2026-07-10,20.040001,20.040001,20.030001,20.030001,19.909243,1700,0.0,0.0,0.0
2026-07-13,20.02,20.02,19.940001,19.940001,19.819784,5400,0.0,0.0,0.0
2026-07-14,19.99,20.01,19.99,19.99,19.869482,700,0.0,0.0,0.0
2026-07-15,20.040001,20.08,20.040001,20.059999,19.93906,12200,0.0,0.0,0.0
2026-07-16,20.040001,20.049999,20.030001,20.040001,19.919182,8200,0.0,0.0,0.0
2026-07-17,20.07,20.08,20.07,20.07,19.948999,36600,0.0,0.0,0.0
2026-07-20,19.91,19.91,19.860001,19.870001,19.870001,10300,0.121,0.0,0.0
2026-07-21,19.799999,19.83,19.799999,19.82,19.82,16400,0.0,0.0,0.0
2026-07-22,19.781401,19.781401,19.775,19.775,19.775,23289,0.0,0.0,0.0
