Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-12-15,20625.0,27621.0,19140.0,19800.0,19250.0,400,0.0,0.0
2020-12-16,20625.0,21648.0,17391.0,20130.0,19570.833984,419,0.0,0.0
2020-12-17,56892.0,85305.0,20724.0,24189.0,23517.083984,8818,0.0,0.0
2020-12-18,23298.0,23430.0,19800.0,19800.0,19250.0,1799,0.0,0.0
2020-12-21,18744.0,21615.0,17820.0,20790.0,20212.5,1481,0.0,0.0
2020-12-22,20526.0,20724.0,18876.0,19371.0,18832.916016,496,0.0,0.0
2020-12-23,19074.0,19800.0,18150.0,18678.0,18159.166016,546,0.0,0.0
2020-12-24,18513.0,18635.099609,17655.0,17886.0,17389.166016,313,0.0,0.0
2020-12-28,17886.0,18480.0,16137.0,17160.0,16683.333984,453,0.0,0.0
2020-12-29,16896.0,16995.0,15312.0,16797.0,16330.416016,414,0.0,0.0
2020-12-30,17028.0,18084.0,16335.0,16863.0,16394.583984,319,0.0,0.0
2020-12-31,16932.300781,17057.699219,15939.0,16170.0,15720.833008,182,0.0,0.0
2021-01-04,15906.0,16335.0,14916.0,15345.0,14918.75,197,0.0,0.0
2021-01-05,15213.0,18018.0,14949.0,16632.0,16170.0,820,0.0,0.0
2021-01-06,16401.0,17160.0,15741.0,15906.0,15464.166016,178,0.0,0.0
2021-01-07,16005.0,16500.0,15840.0,16302.0,15849.166016,190,0.0,0.0
2021-01-08,16830.0,17556.0,15906.0,17028.0,16555.0,476,0.0,0.0
2021-01-11,16698.0,20658.0,16500.0,17754.0,17260.833984,1537,0.0,0.0
2021-01-12,17952.0,17952.0,16104.0,17094.0,16619.166016,292,0.0,0.0
2021-01-13,16764.0,17496.599609,16335.0,17028.0,16555.0,153,0.0,0.0
2021-01-14,16896.0,17094.0,16368.0,16500.0,16041.666016,135,0.0,0.0
2021-01-15,16632.0,16859.699219,16104.0,16500.0,16041.666016,141,0.0,0.0
2021-01-19,16335.0,16731.0,16011.599609,16500.0,16041.666016,150,0.0,0.0
2021-01-20,16434.0,16500.0,15972.0,16137.0,15688.75,147,0.0,0.0
2021-01-21,16170.0,16797.0,16038.0,16632.0,16170.0,178,0.0,0.0
2021-01-22,16434.0,16665.0,16137.0,16566.0,16105.833008,92,0.0,0.0
2021-01-25,16203.0,16533.0,15345.0,16005.0,15560.416016,158,0.0,0.0
2021-01-26,15939.0,16335.0,15510.0,15906.0,15464.166016,107,0.0,0.0
2021-01-27,15180.0,15576.0,14140.5,14949.0,14533.75,229,0.0,0.0
2021-01-28,15543.0,16137.0,14949.0,15543.0,15111.25,181,0.0,0.0
2021-01-29,15246.0,15576.0,14619.0,14850.0,14437.5,105,0.0,0.0
2021-02-01,15081.0,15510.0,14553.0,14850.0,14437.5,111,0.0,0.0
2021-02-02,14949.0,15180.0,14553.0,14784.0,14373.333008,205,0.0,0.0
2021-02-03,15510.0,15939.0,14916.0,15345.0,14918.75,183,0.0,0.0
2021-02-04,15279.0,16599.0,15081.0,15774.0,15335.833008,427,0.0,0.0
2021-02-05,15774.0,16104.0,15444.0,15675.0,15239.583008,159,0.0,0.0
2021-02-08,15826.799805,16170.0,15279.0,15444.0,15015.0,166,0.0,0.0
2021-02-09,15543.0,17292.0,15246.0,16995.0,16522.916016,707,0.0,0.0
2021-02-10,16665.0,17424.0,15312.0,16236.0,15785.0,601,0.0,0.0
2021-02-11,16500.0,17490.0,15543.0,15939.0,15496.25,366,0.0,0.0
2021-02-12,17787.0,21714.0,17094.0,17985.0,17485.416016,3963,0.0,0.0
2021-02-16,18744.0,21714.0,18216.0,20922.0,20340.833984,925,0.0,0.0
2021-02-17,19833.0,20757.0,18150.0,18315.0,17806.25,388,0.0,0.0
2021-02-18,17820.0,18697.800781,17226.0,17622.0,17132.5,155,0.0,0.0
2021-02-19,17754.0,18067.5,16632.0,16863.0,16394.583984,224,0.0,0.0
2021-02-22,16615.5,16863.0,15906.0,16302.0,15849.166016,180,0.0,0.0
2021-02-23,15543.0,15576.0,13200.0,13959.0,13571.25,359,0.0,0.0
2021-02-24,13893.0,15015.0,13860.0,14223.0,13827.916016,115,0.0,0.0
2021-02-25,14586.0,14744.400391,13464.0,13497.0,13122.083008,120,0.0,0.0
2021-02-26,13596.0,13860.0,12408.0,12903.0,12544.583008,200,0.0,0.0
2021-03-01,12936.0,14322.0,12870.0,13431.0,13057.916016,393,0.0,0.0
2021-03-02,13299.0,14586.0,13068.0,13893.0,13507.083008,197,0.0,0.0
2021-03-03,13695.0,14322.0,12771.0,12771.0,12416.25,156,0.0,0.0
2021-03-04,12800.700195,12837.0,10230.0,10527.0,10234.583008,209,0.0,0.0
2021-03-05,10791.0,10791.0,9306.0,9966.0,9689.166992,156,0.0,0.0
2021-03-08,10098.0,10494.0,9933.0,10032.0,9753.333008,80,0.0,0.0
2021-03-09,10329.0,11715.0,10032.0,11385.0,11068.75,434,0.0,0.0
2021-03-10,11550.0,11946.0,10870.200195,11352.0,11036.666992,135,0.0,0.0
2021-03-11,11583.0,13398.0,11286.0,12342.0,11999.166016,454,0.0,0.0
2021-03-12,12177.0,14784.0,11715.0,13926.0,13539.166016,687,0.0,0.0
2021-03-15,15213.0,31845.0,14388.0,30690.0,29837.5,13828,0.0,0.0
2021-03-16,22341.0,23925.0,19173.0,19767.0,19217.916016,3846,0.0,0.0
2021-03-17,18975.0,37224.0,17457.0,34980.0,34008.332031,30475,0.0,0.0
