Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2015-06-23,625000.0,625000.0,625000.0,625000.0,625000.0,0,0.0,0.0
2015-06-24,625000.0,687500.0,562500.0,620000.0,620000.0,13,0.0,0.0
2015-06-25,626250.0,635000.0,568750.0,597500.0,597500.0,2,0.0,0.0
2015-06-26,593750.0,600250.0,563750.0,586250.0,586250.0,1,0.0,0.0
2015-06-29,593750.0,597500.0,550000.0,551250.0,551250.0,1,0.0,0.0
2015-06-30,551250.0,573750.0,475250.0,556250.0,556250.0,1,0.0,0.0
2015-07-01,561250.0,587500.0,556250.0,572500.0,572500.0,0,0.0,0.0
2015-07-02,557500.0,575000.0,556250.0,562500.0,562500.0,0,0.0,0.0
2015-07-06,586250.0,586250.0,526250.0,552500.0,552500.0,0,0.0,0.0
2015-07-07,550000.0,580000.0,537500.0,560000.0,560000.0,2,0.0,0.0
2015-07-08,550000.0,561250.0,527500.0,542500.0,542500.0,1,0.0,0.0
2015-07-09,550000.0,561250.0,533750.0,542500.0,542500.0,0,0.0,0.0
2015-07-10,542500.0,549125.0,518750.0,536250.0,536250.0,0,0.0,0.0
2015-07-13,535000.0,536250.0,492875.0,512500.0,512500.0,1,0.0,0.0
2015-07-14,512500.0,518750.0,488750.0,500000.0,500000.0,0,0.0,0.0
2015-07-15,500000.0,510000.0,477500.0,492500.0,492500.0,0,0.0,0.0
2015-07-16,487500.0,490000.0,446250.0,461250.0,461250.0,1,0.0,0.0
2015-07-17,451250.0,482500.0,447500.0,481250.0,481250.0,1,0.0,0.0
2015-07-20,450000.0,463750.0,441250.0,441250.0,441250.0,0,0.0,0.0
2015-07-21,451250.0,452250.0,391250.0,423750.0,423750.0,0,0.0,0.0
2015-07-22,425000.0,462500.0,377500.0,443750.0,443750.0,2,0.0,0.0
2015-07-23,475000.0,556250.0,445000.0,551250.0,551250.0,2,0.0,0.0
2015-07-24,586250.0,586250.0,495000.0,520000.0,520000.0,1,0.0,0.0
2015-07-27,506250.0,537500.0,468750.0,493750.0,493750.0,0,0.0,0.0
2015-07-28,476250.0,497500.0,476250.0,481250.0,481250.0,0,0.0,0.0
2015-07-29,482500.0,505000.0,482500.0,500000.0,500000.0,0,0.0,0.0
